[FAIL 1] built-ins/AbstractModuleSource/throw-from-constructor.js | Exception in /tmp/repro_built-ins__AbstractModuleSource__throw-from-constructor.js: TypeError: Cannot read properties of undefined (reading 'sameValue')
[FAIL 1] built-ins/Function/prototype/call/S15.3.4.4_A5_T1.js | Exception in /tmp/repro_built-ins__Function__prototype__call__S15.3.4.4_A5_T1.js: TypeError: is not a function
[FAIL 1] built-ins/StringIteratorPrototype/next/name.js | Exception in /tmp/repro_built-ins__StringIteratorPrototype__next__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Date/prototype/setUTCFullYear/length.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCFullYear__length.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Array/prototype/splice/create-species-undef-invalid-len.js | Exception in /tmp/repro_built-ins__Array__prototype__splice__create-species-undef-invalid-len.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/prototype/finally/resolved-observable-then-calls.js | Exception in /tmp/repro_built-ins__Promise__prototype__finally__resolved-observable-then-calls.js: Expected SameValue(«3», «5») to be true
[FAIL 1] built-ins/String/prototype/toWellFormed/not-a-constructor.js | Exception in /tmp/repro_built-ins__String__prototype__toWellFormed__not-a-constructor.js: isConstructor invoked with a non-function value
[FAIL 1] built-ins/Object/prototype/propertyIsEnumerable/symbol_property_toString.js | Exception in /tmp/repro_built-ins__Object__prototype__propertyIsEnumerable__symbol_property_toString.js: valueOf() called
[FAIL 1] built-ins/Promise/executor-function-property-order.js | Exception in /tmp/repro_built-ins__Promise__executor-function-property-order.js: TypeError: Object.getOwnPropertyNames called on null or undefined
[FAIL 1] built-ins/Array/length/S15.4.5.1_A1.3_T2.js | Exception in /tmp/repro_built-ins__Array__length__S15.4.5.1_A1.3_T2.js: error
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-146.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-146.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Date/prototype/toUTCString/name.js | Exception in /tmp/repro_built-ins__Date__prototype__toUTCString__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Array/prototype/copyWithin/resizable-buffer.js | Exception in /tmp/repro_built-ins__Array__prototype__copyWithin__resizable-buffer.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Date/UTC/nans.js | Exception in /tmp/repro_built-ins__Date__UTC__nans.js: year Expected SameValue(«-2208988800000», «NaN») to be true
[FAIL 1] built-ins/Array/prototype/reduce/15.4.4.21-9-c-i-32.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__15.4.4.21-9-c-i-32.js: accessed Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-168.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-168.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-9-c-i-15.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-9-c-i-15.js: testResult !== true
[FAIL 1] built-ins/Date/prototype/setUTCDate/prop-desc.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCDate__prop-desc.js: obj should have an own property setUTCDate
[FAIL 1] built-ins/Promise/allSettled/resolve-non-thenable.js | Exception in /tmp/repro_built-ins__Promise__allSettled__resolve-non-thenable.js: TypeError: is not a function
[FAIL 1] built-ins/Function/prototype/toString/proxy-method-definition.js | Exception in /tmp/repro_built-ins__Function__prototype__toString__proxy-method-definition.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Function/prototype/Symbol.hasInstance/this-val-bound-target.js | Exception in /tmp/repro_built-ins__Function__prototype__Symbol.hasInstance__this-val-bound-target.js: TypeError: is not a function
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-258.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-258.js: obj['0'] value should be 200
[FAIL 1] built-ins/Promise/any/iter-assigned-symbol-reject.js | Exception in /tmp/repro_built-ins__Promise__any__iter-assigned-symbol-reject.js: TypeError: is not a function
[FAIL 1] built-ins/Date/prototype/setUTCHours/this-value-valid-date-hour.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCHours__this-value-valid-date-hour.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/allSettled/iter-step-err-reject.js | Exception in /tmp/repro_built-ins__Promise__allSettled__iter-step-err-reject.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-9-b-14.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-9-b-14.js: testResult !== true
[FAIL 1] built-ins/Date/prototype/setMilliseconds/this-value-invalid-date.js | Exception in /tmp/repro_built-ins__Date__prototype__setMilliseconds__this-value-invalid-date.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/every/15.4.4.16-7-b-12.js | Exception in /tmp/repro_built-ins__Array__prototype__every__15.4.4.16-7-b-12.js: Array.prototype.every.call(arr, callbackfn) Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/Date/S15.9.3.1_A2_T3.js | Exception in /tmp/repro_built-ins__Date__S15.9.3.1_A2_T3.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-230.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-230.js: Expected obj[0] to be writable, but was not.
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-5-13.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-5-13.js: Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Array/prototype/toString/S15.4.4.2_A1_T4.js | Exception in /tmp/repro_built-ins__Array__prototype__toString__S15.4.4.2_A1_T4.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-1-11.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-1-11.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/setUTCFullYear/name.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCFullYear__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-82-21.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-82-21.js: Expected obj[0] to be writable, but was not.
[FAIL 1] built-ins/Function/15.3.5.4_2-5gs.js | Exception in /tmp/repro_built-ins__Function__15.3.5.4_2-5gs.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/String/prototype/trimStart/this-value-object-tostring-call-err.js | Exception in /tmp/repro_built-ins__String__prototype__trimStart__this-value-object-tostring-call-err.js: Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Promise/allSettled/reject-element-function-prototype.js | Exception in /tmp/repro_built-ins__Promise__allSettled__reject-element-function-prototype.js: TypeError: Cannot convert undefined to object
[FAIL 1] built-ins/JSON/parse/reviver-array-define-prop-err.js | Exception in /tmp/repro_built-ins__JSON__parse__reviver-array-define-prop-err.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/map/15.4.4.19-8-b-9.js | Exception in /tmp/repro_built-ins__Array__prototype__map__15.4.4.19-8-b-9.js: typeof testResult[1] Expected SameValue(«"boolean"», «"undefined"») to be true
[FAIL 1] built-ins/String/S15.5.5.1_A4_T2.js | Exception in /tmp/repro_built-ins__String__S15.5.5.1_A4_T2.js: TypeError: is not a function
[FAIL 1] built-ins/Function/prototype/bind/S15.3.4.5_A2.js | Exception in /tmp/repro_built-ins__Function__prototype__bind__S15.3.4.5_A2.js: baz() throws a TypeError exception Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/lastIndexOf/15.4.4.15-3-18.js | Exception in /tmp/repro_built-ins__Array__prototype__lastIndexOf__15.4.4.15-3-18.js: Array.prototype.lastIndexOf.call(obj, targetObj) Expected SameValue(«0», «-1») to be true
[FAIL 1] built-ins/decodeURI/S15.1.3.1_A1.9_T3.js | Exception in /tmp/repro_built-ins__decodeURI__S15.1.3.1_A1.9_T3.js: #00F0-00F7 
[FAIL 1] built-ins/Function/15.3.5.4_2-25gs.js | Exception in /tmp/repro_built-ins__Function__15.3.5.4_2-25gs.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/groupBy/length.js | Exception in /tmp/repro_built-ins__Object__groupBy__length.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Array/prototype/indexOf/15.4.4.14-9-b-ii-2.js | Exception in /tmp/repro_built-ins__Array__prototype__indexOf__15.4.4.14-9-b-ii-2.js: [undefined].indexOf() Expected SameValue(«-1», «0») to be true
[FAIL 1] built-ins/String/prototype/search/cstm-search-is-null.js | Exception in /tmp/repro_built-ins__String__prototype__search__cstm-search-is-null.js: Expected SameValue(«-1», «2») to be true
[FAIL 1] built-ins/Object/create/15.2.3.5-4-20.js | Exception in /tmp/repro_built-ins__Object__create__15.2.3.5-4-20.js: TypeError: Property description must be an object
[FAIL 1] built-ins/Array/prototype/slice/create-species-poisoned.js | Exception in /tmp/repro_built-ins__Array__prototype__slice__create-species-poisoned.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/prototype/hasOwnProperty/symbol_property_toString.js | Exception in /tmp/repro_built-ins__Object__prototype__hasOwnProperty__symbol_property_toString.js: valueOf() called
[FAIL 1] built-ins/Array/prototype/every/15.4.4.16-3-14.js | Exception in /tmp/repro_built-ins__Array__prototype__every__15.4.4.16-3-14.js: Array.prototype.every.call(objOne, callbackfn) Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/String/prototype/match/S15.5.4.10_A1_T4.js | Exception in /tmp/repro_built-ins__String__prototype__match__S15.5.4.10_A1_T4.js: TypeError: is not a function
[FAIL 1] built-ins/Object/defineProperties/15.2.3.7-5-b-182.js | Exception in /tmp/repro_built-ins__Object__defineProperties__15.2.3.7-5-b-182.js: TypeError: function is not a constructor
[FAIL 1] built-ins/String/prototype/matchAll/flags-nonglobal-throws.js | Exception in /tmp/repro_built-ins__String__prototype__matchAll__flags-nonglobal-throws.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-5-11.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-5-11.js: accessed !== true
[FAIL 1] built-ins/Object/hasOwn/symbol_property_toString.js | Exception in /tmp/repro_built-ins__Object__hasOwn__symbol_property_toString.js: Returns true if symbol own property found Expected SameValue(«false», «true») to be true
[FAIL 1] built-ins/Object/defineProperties/proxy-no-ownkeys-returned-keys-order.js | Exception in /tmp/repro_built-ins__Object__defineProperties__proxy-no-ownkeys-returned-keys-order.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/any/invoke-then-error-close.js | Exception in /tmp/repro_built-ins__Promise__any__invoke-then-error-close.js: Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-147.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-147.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/String/prototype/matchAll/regexp-prototype-matchAll-throws.js | Exception in /tmp/repro_built-ins__String__prototype__matchAll__regexp-prototype-matchAll-throws.js: Expected a Test262Error to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/isFrozen/15.2.3.12-2-2.js | Exception in /tmp/repro_built-ins__Object__isFrozen__15.2.3.12-2-2.js: Object.isFrozen(child) !== true
[FAIL 1] built-ins/Array/prototype/forEach/15.4.4.18-4-11.js | Exception in /tmp/repro_built-ins__Array__prototype__forEach__15.4.4.18-4-11.js: Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Array/prototype/splice/target-array-non-extensible.js | Exception in /tmp/repro_built-ins__Array__prototype__splice__target-array-non-extensible.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/sort/precise-getter-sets-predecessor.js | Exception in /tmp/repro_built-ins__Array__prototype__sort__precise-getter-sets-predecessor.js: Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/Array/prototype/filter/15.4.4.20-9-b-16.js | Exception in /tmp/repro_built-ins__Array__prototype__filter__15.4.4.20-9-b-16.js: newArr[2] Expected SameValue(«2», «"unconfigurable"») to be true
[FAIL 1] built-ins/Function/prototype/call/S15.3.4.4_A10.js | Exception in /tmp/repro_built-ins__Function__prototype__call__S15.3.4.4_A10.js: Function.prototype.call.hasOwnProperty('length') must return true
[FAIL 1] built-ins/Date/parse/without-utc-offset.js | Exception in /tmp/repro_built-ins__Date__parse__without-utc-offset.js: TypeError: function is not a constructor
[FAIL 1] built-ins/String/prototype/toWellFormed/to-string.js | Exception in /tmp/repro_built-ins__String__prototype__toWellFormed__to-string.js: coerces the receiver to a string Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/isNaN/toprimitive-result-is-symbol-throws.js | Exception in /tmp/repro_built-ins__isNaN__toprimitive-result-is-symbol-throws.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/prototype/__lookupSetter__/key-invalid.js | Exception in /tmp/repro_built-ins__Object__prototype____lookupSetter____key-invalid.js: Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Promise/all/iter-returns-null-reject.js | Exception in /tmp/repro_built-ins__Promise__all__iter-returns-null-reject.js: TypeError: is not a function
[FAIL 1] built-ins/Promise/prototype/finally/subclass-resolve-count.js | Exception in /tmp/repro_built-ins__Promise__prototype__finally__subclass-resolve-count.js: Expected SameValue(«0», «7») to be true
[FAIL 1] built-ins/Promise/allSettled/invoke-resolve.js | Exception in /tmp/repro_built-ins__Promise__allSettled__invoke-resolve.js: `resolve` invoked once for each iterated value Expected SameValue(«0», «3») to be true
[FAIL 1] built-ins/Array/prototype/map/15.4.4.19-8-b-11.js | Exception in /tmp/repro_built-ins__Array__prototype__map__15.4.4.19-8-b-11.js: typeof testResult[1] Expected SameValue(«"boolean"», «"undefined"») to be true
[FAIL 1] built-ins/Function/prototype/apply/length.js | Exception in /tmp/repro_built-ins__Function__prototype__apply__length.js: obj should have an own property length
[FAIL 1] built-ins/Promise/allSettled/new-resolve-function.js | Exception in /tmp/repro_built-ins__Promise__allSettled__new-resolve-function.js: p1.then call count Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Date/S15.9.3.1_A2_T4.js | Exception in /tmp/repro_built-ins__Date__S15.9.3.1_A2_T4.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/reduce/15.4.4.21-9-c-i-15.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__15.4.4.21-9-c-i-15.js: testResult !== true
[FAIL 1] built-ins/SuppressedError/prototype/name.js | Exception in /tmp/repro_built-ins__SuppressedError__prototype__name.js: TypeError: Cannot read properties of undefined (reading 'prototype')
[FAIL 1] built-ins/Date/prototype/getFullYear/this-value-non-date.js | Exception in /tmp/repro_built-ins__Date__prototype__getFullYear__this-value-non-date.js: Expected SameValue(«"undefined"», «"function"») to be true
[FAIL 1] built-ins/ArrayIteratorPrototype/Symbol.toStringTag/value-from-to-string.js | Exception in /tmp/repro_built-ins__ArrayIteratorPrototype__Symbol.toStringTag__value-from-to-string.js: Expected SameValue(«"[object Array Iterator]"», «"[object Object]"») to be true
[FAIL 1] built-ins/Array/from/iter-cstm-ctor.js | Exception in /tmp/repro_built-ins__Array__from__iter-cstm-ctor.js: The result of evaluating (result instanceof C) is expected to be true
[FAIL 1] built-ins/decodeURIComponent/S15.1.3.2_A1.14_T2.js | Exception in /tmp/repro_built-ins__decodeURIComponent__S15.1.3.2_A1.14_T2.js: #00E0-00EF 
[FAIL 1] built-ins/Promise/allSettled/prop-desc.js | Exception in /tmp/repro_built-ins__Promise__allSettled__prop-desc.js: obj['allSettled'] descriptor should not be enumerable
[FAIL 1] built-ins/Date/prototype/setHours/this-value-valid-date-ms.js | Exception in /tmp/repro_built-ins__Date__prototype__setHours__this-value-valid-date-ms.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/any/iter-assigned-string-reject.js | Exception in /tmp/repro_built-ins__Promise__any__iter-assigned-string-reject.js: TypeError: is not a function
[FAIL 1] built-ins/Date/prototype/setMinutes/name.js | Exception in /tmp/repro_built-ins__Date__prototype__setMinutes__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Date/prototype/setMinutes/arg-coercion-order.js | Exception in /tmp/repro_built-ins__Date__prototype__setMinutes__arg-coercion-order.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/setUTCMilliseconds/date-value-read-before-tonumber-when-date-is-valid.js | Exception in /tmp/repro_built-ins__Date__prototype__setUTCMilliseconds__date-value-read-before-tonumber-when-date-is-valid.js: TypeError: function is not a constructor
[FAIL 1] built-ins/String/length.js | Exception in /tmp/repro_built-ins__String__length.js: Unicode escape (surrogate pair) Expected SameValue(«1», «2») to be true
[FAIL 1] built-ins/Object/prototype/__proto__/prop-desc.js | Exception in /tmp/repro_built-ins__Object__prototype____proto____prop-desc.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/NativeErrors/cause_property_native_error.js | Exception in /tmp/repro_built-ins__NativeErrors__cause_property_native_error.js: obj should have an own property cause
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-173.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-173.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Promise/any/invoke-resolve-error-close.js | Exception in /tmp/repro_built-ins__Promise__any__invoke-resolve-error-close.js: Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Object/prototype/toString/proxy-function.js | Exception in /tmp/repro_built-ins__Object__prototype__toString__proxy-function.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/some/15.4.4.17-7-b-14.js | Exception in /tmp/repro_built-ins__Array__prototype__some__15.4.4.17-7-b-14.js: arr.some(callbackfn) Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/Promise/prototype/then/rxn-handler-rejected-return-normal.js | Exception in /tmp/repro_built-ins__Promise__prototype__then__rxn-handler-rejected-return-normal.js: TypeError: is not a function
[FAIL 1] built-ins/Promise/prototype/finally/subclass-reject-count.js | Exception in /tmp/repro_built-ins__Promise__prototype__finally__subclass-reject-count.js: Expected SameValue(«0», «7») to be true
[FAIL 1] built-ins/Object/defineProperties/15.2.3.7-6-a-164.js | Exception in /tmp/repro_built-ins__Object__defineProperties__15.2.3.7-6-a-164.js: Expected true but got false
[FAIL 1] built-ins/Array/prototype/reduce/resizable-buffer-grow-mid-iteration.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__resizable-buffer-grow-mid-iteration.js: TypeError: Array.prototype.map callback is not a function
[FAIL 1] built-ins/Date/S15.9.3.2_A3_T1.2.js | Exception in /tmp/repro_built-ins__Date__S15.9.3.2_A3_T1.2.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/S15.9.5_A34_T1.js | Exception in /tmp/repro_built-ins__Date__prototype__S15.9.5_A34_T1.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/pop/length-near-integer-limit.js | Exception in /tmp/repro_built-ins__Array__prototype__pop__length-near-integer-limit.js: arrayLike['9007199254740990'] is returned from pop() Expected SameValue(«undefined», «"9007199254740990"») to be true
[FAIL 1] built-ins/Date/prototype/setSeconds/not-a-constructor.js | Exception in /tmp/repro_built-ins__Date__prototype__setSeconds__not-a-constructor.js: isConstructor invoked with a non-function value
[FAIL 1] built-ins/String/prototype/search/invoke-builtin-search-searcher-undef.js | Exception in /tmp/repro_built-ins__String__prototype__search__invoke-builtin-search-searcher-undef.js: Expected true but got false
[FAIL 1] built-ins/Promise/try/prop-desc.js | Exception in /tmp/repro_built-ins__Promise__try__prop-desc.js: obj should have an own property try
[FAIL 1] built-ins/Array/prototype/flatMap/target-array-non-extensible.js | Exception in /tmp/repro_built-ins__Array__prototype__flatMap__target-array-non-extensible.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/includes/tointeger-fromindex.js | Exception in /tmp/repro_built-ins__Array__prototype__includes__tointeger-fromindex.js: string [0] Expected SameValue(«true», «false») to be true
[FAIL 1] built-ins/Promise/any/invoke-then-get-error-close.js | Exception in /tmp/repro_built-ins__Promise__any__invoke-then-get-error-close.js: Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-8-c-6.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-8-c-6.js: accessed !== true
[FAIL 1] built-ins/String/prototype/match/this-value-not-obj-coercible.js | Exception in /tmp/repro_built-ins__String__prototype__match__this-value-not-obj-coercible.js: undefined Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Object/seal/seal-asyncarrowfunction.js | Exception in /tmp/repro_built-ins__Object__seal__seal-asyncarrowfunction.js: TypeError: function is not a constructor
[FAIL 1] built-ins/String/prototype/endsWith/return-abrupt-from-searchstring-regexp-test.js | Exception in /tmp/repro_built-ins__String__prototype__endsWith__return-abrupt-from-searchstring-regexp-test.js: Expected a Test262Error but got a TypeError
[FAIL 1] built-ins/Object/getOwnPropertyDescriptor/15.2.3.3-4-122.js | Exception in /tmp/repro_built-ins__Object__getOwnPropertyDescriptor__15.2.3.3-4-122.js: TypeError: Cannot read properties of undefined (reading 'value')
[FAIL 1] built-ins/Object/keys/proxy-keys.js | Exception in /tmp/repro_built-ins__Object__keys__proxy-keys.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/all/S25.4.4.1_A5.1_T1.js | Exception in /tmp/repro_built-ins__Promise__all__S25.4.4.1_A5.1_T1.js: Promise unexpectedly resolved: Promise.all(iterThrows) should throw TypeError
[FAIL 1] built-ins/Object/getPrototypeOf/15.2.3.2-2-25.js | Exception in /tmp/repro_built-ins__Object__getPrototypeOf__15.2.3.2-2-25.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Promise/race/resolve-self.js | Exception in /tmp/repro_built-ins__Promise__race__resolve-self.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/indexOf/resizable-buffer-special-float-values.js | Exception in /tmp/repro_built-ins__Array__prototype__indexOf__resizable-buffer-special-float-values.js: Expected SameValue(«-1», «0») to be true
[FAIL 1] built-ins/Date/prototype/toTemporalInstant/name.js | Exception in /tmp/repro_built-ins__Date__prototype__toTemporalInstant__name.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Array/prototype/find/resizable-buffer.js | Exception in /tmp/repro_built-ins__Array__prototype__find__resizable-buffer.js: Expected SameValue(«NaN», «2») to be true
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-3-145-1.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-3-145-1.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Date/prototype/S15.9.5_A03_T1.js | Exception in /tmp/repro_built-ins__Date__prototype__S15.9.5_A03_T1.js: TypeError: is not a function
[FAIL 1] built-ins/Array/prototype/lastIndexOf/coerced-position-grow.js | Exception in /tmp/repro_built-ins__Array__prototype__lastIndexOf__coerced-position-grow.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Array/prototype/push/set-length-array-is-frozen.js | Exception in /tmp/repro_built-ins__Array__prototype__push__set-length-array-is-frozen.js: Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/eval/length-non-writable.js | Exception in /tmp/repro_built-ins__eval__length-non-writable.js: TypeError: Object.getOwnPropertyDescriptor called on null or undefined
[FAIL 1] built-ins/Array/prototype/splice/create-species-non-ctor.js | Exception in /tmp/repro_built-ins__Array__prototype__splice__create-species-non-ctor.js: a.splice() throws a TypeError exception Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/ArrayIteratorPrototype/next/Int32Array.js | Exception in /tmp/repro_built-ins__ArrayIteratorPrototype__next__Int32Array.js: first result `value` Expected SameValue(«undefined», «3») to be true
[FAIL 1] built-ins/Array/prototype/pop/S15.4.4.6_A4_T1.js | Exception in /tmp/repro_built-ins__Array__prototype__pop__S15.4.4.6_A4_T1.js: #1: Array.prototype[1] = 1; x = [0]; x.length = 2; x.pop() === 1. Actual: undefined
[FAIL 1] built-ins/Object/create/15.2.3.5-4-6.js | Exception in /tmp/repro_built-ins__Object__create__15.2.3.5-4-6.js: TypeError: Property description must be an object
[FAIL 1] built-ins/Date/S15.9.3.1_A2_T6.js | Exception in /tmp/repro_built-ins__Date__S15.9.3.1_A2_T6.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/prototype/setPrototypeOf-with-non-circular-values.js | Exception in /tmp/repro_built-ins__Object__prototype__setPrototypeOf-with-non-circular-values.js: Object.setPrototypeOf(ObjProto, Object.create(null)) throws a TypeError Expected a TypeError to be thrown but no exception was thrown at all
[FAIL 1] built-ins/Array/prototype/push/S15.4.4.7_A4_T2.js | Exception in /tmp/repro_built-ins__Array__prototype__push__S15.4.4.7_A4_T2.js: #4: var obj = {}; obj.push = Array.prototype.push; obj.length = 4294967295; obj.push("x", "y", "z"); obj[4294967296] === "y". Actual: undefined
[FAIL 1] built-ins/Array/prototype/filter/15.4.4.20-9-c-i-15.js | Exception in /tmp/repro_built-ins__Array__prototype__filter__15.4.4.20-9-c-i-15.js: newArr.length Expected SameValue(«0», «1») to be true
[FAIL 1] built-ins/Object/defineProperty/15.2.3.6-4-540-4.js | Exception in /tmp/repro_built-ins__Object__defineProperty__15.2.3.6-4-540-4.js: obj.verifySetFunc Expected SameValue(«"data"», «"overrideData"») to be true
[FAIL 1] built-ins/Array/prototype/reduceRight/15.4.4.22-8-b-iii-1-16.js | Exception in /tmp/repro_built-ins__Array__prototype__reduceRight__15.4.4.22-8-b-iii-1-16.js: testResult !== true
[FAIL 1] built-ins/Object/isExtensible/15.2.3.13-2-13.js | Exception in /tmp/repro_built-ins__Object__isExtensible__15.2.3.13-2-13.js: e Expected SameValue(«false», «true») to be true
[FAIL 1] built-ins/Object/isFrozen/15.2.3.12-3-28.js | Exception in /tmp/repro_built-ins__Object__isFrozen__15.2.3.12-3-28.js: Object.isFrozen(obj) !== true
[FAIL 1] built-ins/Object/freeze/15.2.3.9-2-a-12.js | Exception in /tmp/repro_built-ins__Object__freeze__15.2.3.9-2-a-12.js: obj should have an own property 0
[FAIL 1] built-ins/Array/prototype/reduce/15.4.4.21-9-b-15.js | Exception in /tmp/repro_built-ins__Array__prototype__reduce__15.4.4.21-9-b-15.js: testResult !== true
[FAIL 1] built-ins/Object/prototype/valueOf/S15.2.4.4_A9.js | Exception in /tmp/repro_built-ins__Object__prototype__valueOf__S15.2.4.4_A9.js: The value of !!Object.prototype.valueOf.hasOwnProperty("length") is expected to be true
[FAIL 1] built-ins/Date/prototype/getUTCDay/this-value-non-object.js | Exception in /tmp/repro_built-ins__Date__prototype__getUTCDay__this-value-non-object.js: Expected SameValue(«"undefined"», «"function"») to be true
[FAIL 1] built-ins/Object/freeze/15.2.3.9-2-d-6.js | Exception in /tmp/repro_built-ins__Object__freeze__15.2.3.9-2-d-6.js: TypeError: function is not a constructor
[FAIL 1] built-ins/Object/create/15.2.3.5-4-171.js | Exception in /tmp/repro_built-ins__Object__create__15.2.3.5-4-171.js: TypeError: function is not a constructor
